chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,genre
0.3192511,0.040571712,1016.4245653368089,1152.1288725873783,1823.9389708905767,0.06115495900251548,-319.78223,165.98755,-11.918571,27.240343,7.843559,1.7273006,-7.849843,-2.4120853,-2.9088757,-2.5311303,-11.365741,-4.6136103,-4.487359,-7.4551673,-5.5800185,-1.8725945,-1.2823329,-1.4261755,-0.48846748,-4.1007814,classical
0.24567784,0.038869526,1278.574558748878,1311.8194362471925,2233.2198293585525,0.08174818292859908,-319.33237,143.66473,-31.164366,10.908863,-5.55389,-4.265031,-8.95256,-5.58349,-8.020538,2.3426132,-4.477271,-0.319787,0.97486126,1.1464475,-0.48819214,-1.3061248,0.13897365,1.4960647,3.7090788,3.072902,classical
0.27444813,0.021436756,876.9626952356745,1108.6920910513554,1457.2911879595588,0.051046554518188854,-393.0342,190.77562,-13.312164,8.263633,1.5518677,-11.080791,-11.244869,-13.998271,-10.620688,-9.390383,-4.6135573,-10.067735,-4.8152575,-1.749237,-4.6786695,-2.1273618,1.0223786,1.3087287,-0.15664068,-1.4133812,classical
0.22515063,0.006631079,715.4772961169858,1030.6024311736385,1037.702058490954,0.04129340109810371,-552.1063,173.36296,26.35445,14.122476,7.259276,-7.084969,-5.859201,-10.342716,-11.022791,-9.200838,-8.827269,-4.9302998,-3.6547005,-4.282815,-3.4607012,-4.82143,-5.679628,-6.546866,-8.206825,-6.45084,classical
0.24464239,0.041872445,853.4404819807542,998.6102747134514,1401.899856236697,0.05079296572658669,-338.7873,190.10437,-16.304815,3.7044485,-0.44790432,-8.884474,-10.400301,-16.36604,-13.285849,-10.799826,-8.649679,-8.285074,-4.6188025,-3.7925785,-4.5501957,-3.6639328,-0.94268084,0.5389656,-0.26442814,-1.5641769,classical
0.28610158,0.007965068,1170.1422672261847,1595.6359965659155,2360.427393485149,0.049492898002128485,-449.6218,151.50313,-12.74668,44.27039,6.244759,4.053898,-1.4805393,-1.624076,-2.4867768,-4.282386,-9.653202,-1.3421048,0.14638385,3.728251,5.2857785,1.208082,-2.3039155,-4.1256194,-1.8161486,1.2358323,classical
0.23741013,0.037271157,1360.0001055902917,1572.5229886349002,2568.7761336288218,0.07211672189434984,-289.8248,143.90315,-26.99642,24.06762,-1.1449987,-6.298981,-2.7494173,-3.5280802,-3.0203989,-3.1464949,-7.2563243,-1.6778026,3.0785978,2.680053,2.5299106,4.6131744,2.374803,-1.2788942,-3.545693,-2.8067148,classical
0.23626502,0.13858975,1175.9242233254756,1502.8373915929649,1901.2301701879353,0.0622955416747291,-170.8866,157.03914,-21.966076,5.2446537,-4.092412,-3.6912692,-8.810494,-4.8575964,-7.874582,-5.4110103,-9.373978,-6.623614,-7.811286,-1.4611746,-3.5911329,-2.8573444,-3.9215786,0.20077208,-3.4326353,-0.8309016,classical
0.29736656,0.06411321,1184.0658218421813,1304.6126692322334,2139.1537314967104,0.068293993687113,-221.28345,173.33664,-37.456543,24.362452,-8.6876135,3.3857913,-12.841176,1.0815359,-15.328135,0.4232373,-9.623609,2.2928092,-4.4855638,0.3625778,-1.4866271,1.8132918,0.2289237,-0.96528137,-0.48393935,-6.2636604,classical
0.28175208,0.048178677,1322.6998486991345,1591.2842180370199,2474.968367538216,0.07612614587364551,-274.38638,148.3534,-20.334354,21.812437,7.930838,3.775937,-2.2328162,-6.1013494,-5.629294,-6.6894984,-5.9066043,-4.595,-1.5465237,-3.0266492,-4.695847,-7.7213106,-7.21427,-5.40659,-5.2479424,-5.2739983,classical
0.26897264,0.0384091,1218.4372978528554,1353.7509040158095,2295.311120567676,0.0698128809500774,-300.9405,161.08626,-24.240719,27.966188,-2.8622556,2.3875616,-11.273426,0.22528113,-6.841877,6.0946074,-8.138311,-1.805326,-4.1101513,-2.0455983,-1.6021351,0.6482637,1.4507605,-0.22119516,-1.2912163,-7.10176,classical
0.22755931,0.0135638025,1800.6383191622836,1780.9021871187188,3426.4376141338525,0.12435714674438854,-422.60803,89.84974,-18.716208,37.78641,6.01675,4.1617336,-1.9914649,12.111292,4.1678967,13.7912655,2.8296854,5.8862886,6.122228,8.141636,12.356574,7.095123,2.4118733,0.780164,-3.4258897,-0.75028044,classical
0.28319946,0.008043457,792.835553815877,1205.092938566625,1207.3843657785894,0.03658178937693499,-498.60873,177.52312,11.209716,27.63433,-2.8418262,5.090956,-6.604385,-1.0570544,-4.144494,-3.0533733,-9.90994,-8.573808,-9.189356,-11.935739,-9.192497,-10.894249,-8.854792,-3.9375076,-2.3939705,-2.2963572,classical
0.2572882,0.057378534,1559.8986812117996,1616.1274908762382,2812.9663237108166,0.09520237217008513,-234.41783,130.25517,-39.531143,19.335638,-6.793275,-5.1301126,-3.7073677,-4.036016,-5.071877,-1.3683323,-7.73577,-4.382001,0.46520522,0.7849735,5.4507375,8.774231,7.0391765,2.4159997,-2.308834,-0.24570014,classical
0.3128757,0.1898476,1680.101088819283,1706.9703104342384,3077.8397220576144,0.09672579455301858,-81.13433,129.09853,-42.53483,33.17631,5.6636167,-6.40225,-2.2610989,7.3734436,-18.71801,2.4979706,3.7862806,1.9323547,-10.066779,0.9437217,-3.5698192,-6.1662974,-8.030749,3.7742705,-5.029473,-0.85415226,classical
0.31213167,0.031511255,1356.517262209537,1495.192128266221,2496.8682351127127,0.07686121323529412,-283.4352,159.55325,-29.518972,18.540627,-9.879668,-3.4205968,-10.990983,-9.78434,-8.296977,-4.2428293,-2.8664072,-5.9698157,-4.020927,-3.3497474,-3.3910906,-1.8592801,-0.44662178,1.8976353,-0.11035156,-2.8223317,classical
0.30397424,0.012357474,1128.3232351038582,1375.9555481090727,2165.7952370658377,0.05439309512867647,-429.10315,120.74545,-1.6823527,17.948557,7.7335906,-2.0437236,-3.941744,-2.536047,-0.5834436,-0.79653704,-9.051198,-3.689939,-0.9829521,-5.0013146,-3.8112943,-2.411517,-1.8980622,-0.31377122,3.4164844,3.1428828,classical
0.23408201,0.03160188,1279.5500532331514,1370.4138585933788,2389.4272181271767,0.0684731309258901,-324.6391,147.82701,-31.937817,27.408855,-4.508828,-4.1651044,-12.588299,-5.1182966,-7.7418256,0.8432942,-8.195583,-0.82244724,1.0045002,3.6744754,6.201359,4.7141476,-0.04455278,-2.3374503,2.2290115,-0.5509062,classical
0.4380465,0.0052696657,973.5547961720958,1617.4354313658503,1911.3134425491003,0.031537602191369966,-549.6238,156.95287,6.6107106,34.415283,13.258632,5.755012,5.0514054,-3.0009751,2.066576,3.0773385,2.016796,3.2401438,5.666261,5.7039456,3.6319153,4.0980306,4.3342586,3.3654845,2.6289408,1.6571875,classical
0.2827168,0.04296314,1415.3111880468286,1449.108896449823,2489.984943401703,0.08737929022349071,-264.05682,142.12021,-51.35426,5.0189214,-20.266205,-17.137808,-16.06992,-20.311367,-15.042228,-9.738146,-8.402028,-11.775308,-6.8804574,-4.6050215,-2.0530014,-2.3747227,0.9640727,3.017726,1.3792968,5.554171,classical
0.25384977,0.016770324,1751.7302668488421,1930.4928791166583,3236.6554283874325,0.09525792738970588,-367.15607,112.80696,-18.74737,10.16273,-1.6047246,3.8029535,0.9223538,5.067149,-5.3725705,-9.522553,-8.495645,-1.7838283,1.2991321,-3.8675706,-2.6413095,-1.0574461,-1.2753582,-2.5051804,-2.569393,-4.0697618,classical
0.27944192,0.020721398,1285.1523138296154,1660.0260788422988,2477.143354386368,0.06374980347813468,-360.83704,138.98073,-12.931411,33.80207,7.5938,-1.7090735,1.0358477,4.07697,3.9310114,0.9335499,0.5041114,4.682116,3.340199,-2.2543888,-1.8542651,2.2155046,1.7880183,-1.5159185,-3.251121,3.9964302,classical
0.3689322,0.013991359,1424.1018503760445,1697.0207079079732,2927.490631197997,0.07015490458107586,-385.7943,128.62302,-26.731682,39.48326,-2.173462,16.760435,-5.734195,14.724416,-3.0906632,12.3112545,-5.892707,2.792582,3.6800177,10.925794,10.535347,9.917289,6.1087956,3.5327852,-3.3188179,-3.675154,classical
0.18708831,0.03171597,795.1394730921776,1296.1593175882567,1007.5022411051181,0.04503222958591331,-429.35043,175.13577,31.911324,4.2821155,1.0457517,-5.766878,-9.477814,-11.283073,-10.581981,-8.664747,-6.3338895,-1.6819392,0.81892633,-0.18230265,0.035870627,0.20540503,-1.8460836,-4.415224,-4.9679823,-4.601114,classical
0.23910886,0.018668028,1158.0012026973075,1320.9789237314496,2182.0034723901895,0.07066888484423374,-405.6831,145.69487,-0.8267263,23.067648,9.225309,-2.6439388,-5.750473,-2.0919251,-0.64706296,6.759229,2.8076077,2.446449,5.084673,2.38149,1.8640759,2.5028794,1.5279222,-2.2602878,-1.447285,2.6102087,classical
0.261451,0.03322204,1372.8214993768145,1579.2639771327893,2738.0917764669603,0.07292321739551083,-295.74353,134.53831,-22.449306,40.759247,-5.87598,9.276347,-11.875942,6.2949286,-8.866929,4.406289,-9.378154,4.06138,1.6256827,5.1374664,5.440424,2.2810292,-1.8154348,-2.9235117,0.13862081,3.1956718,classical
0.3116152,0.12373418,2224.8938399288413,2274.325029414401,4467.456319236165,0.10944718399284056,-98.35358,98.35551,-20.49053,18.820034,-2.095781,2.6650372,-7.3115172,-3.5901136,-7.989525,-1.9183744,-4.731997,0.62377584,-2.5930848,-1.4701574,-3.1693437,0.6580324,-4.818465,-2.221544,-3.8104963,0.2340915,classical
0.26855293,0.04325064,1431.5423062932691,1558.4876922187398,2836.7578465133997,0.07523877406636997,-264.2774,138.15092,-30.101551,37.82423,-7.1801786,6.7829356,-11.8189,4.712041,-9.843633,5.8637476,-9.573777,2.6703959,-4.796442,-1.403382,-2.0961945,2.9775224,3.3557782,4.811315,1.7625698,-1.8270731,classical
0.23423359,0.029436052,1526.5606707346662,1499.5337307080847,2915.6907025505516,0.10895172213622291,-326.89987,127.39418,-30.584469,37.475746,-5.291166,20.80699,-1.7857137,-4.6031647,-4.048745,5.2380347,-0.64287156,2.8008628,7.245895,3.9837852,-2.390974,1.4819995,0.58346105,-0.60632175,2.3340652,2.65221,classical
0.2629238,0.06258049,1313.7853629984959,1371.0449454528034,2397.4188364696206,0.08109777113970588,-228.95734,153.97128,-30.685274,20.8126,-6.08023,1.1724142,-10.788692,-3.8824687,-11.589583,0.88214755,-8.279238,-0.7267745,-3.104451,-3.4343467,-2.6240344,0.72256124,-1.9660418,-2.515881,1.5716059,-1.4897674,classical
0.21659923,0.011429043,1371.6170328582264,1562.0159889035801,2619.859158070095,0.07575237640286378,-449.51437,124.97361,-19.919233,27.45221,-5.775594,2.2272975,-6.552791,10.601105,3.3547378,14.393792,1.9887382,5.250284,4.4267945,5.0727916,7.1730843,6.192042,7.1587806,3.8522367,2.6193502,4.95033,classical
0.38145718,0.08052824,1527.645526264714,2079.667989385167,3220.8305240784634,0.06010583458301084,-230.27237,119.15338,-1.0512211,28.384487,10.00878,16.125822,4.7939453,6.1923785,0.95159554,5.915187,-1.1755236,3.5739172,-2.0996544,-0.90729177,-1.8530504,-0.006133986,-2.7977016,2.3327787,-1.4417099,2.738794,classical
0.22580075,0.04471866,2192.7057790195913,1912.0379428207473,4066.492077145414,0.1524378537393576,-251.3183,88.73775,-41.7524,37.908646,-12.024274,21.6241,-5.8539314,25.719711,-5.185972,14.30118,-7.5509505,10.464781,-4.928893,5.2614264,0.2979503,3.31159,1.2643408,4.76849,-2.0682452,1.1370711,classical
0.24545789,0.021968717,1002.3644432557223,1152.462681781211,1733.6895166166796,0.05794825125773994,-369.13687,171.89467,-27.26967,6.0176673,-0.14046475,-10.669235,-11.915659,-10.193318,-11.368732,-10.511279,-8.377622,-9.789241,-5.0547614,-5.081166,-3.0338259,-1.7272462,-1.8499658,-2.2594447,-1.2759857,-0.43458468,classical
0.27409896,0.038916074,1369.6932279666041,1465.917051580696,2655.325610275977,0.07356796028444272,-309.24283,138.64113,-29.713259,33.618786,-0.37825716,5.243738,-6.3323126,3.280733,-6.714091,-0.6922032,-13.243885,-8.528504,-9.668247,-4.2979574,0.25033712,1.0183245,1.9202209,3.7188308,2.5588636,-4.925927,classical
0.26820537,0.021296714,1329.2649559947513,1415.4533805033204,2462.0767788252224,0.07881698372194272,-368.46594,124.26599,-31.582449,17.601763,2.3229303,-5.949597,-11.807773,-5.547481,-5.407888,-1.3051713,-8.427182,-3.613824,2.2061696,-0.0454351,0.23757216,2.5061414,3.0928507,4.8385477,6.2253428,8.735003,classical
0.21933526,0.023853911,2172.514738800756,1883.3803923812784,4066.9587409902283,0.151986231375774,-326.31674,85.9087,-42.986923,31.837812,-19.576056,9.992609,-16.461275,10.000379,-8.599359,25.513212,6.5387473,16.400177,3.502858,9.5951805,5.9227586,9.285646,9.963878,9.199149,2.789936,-5.384016,classical
0.23204602,0.031721637,1388.2456582676334,1456.5571823960315,2599.025950712316,0.08088953354779412,-343.13556,140.08688,-20.911034,32.33219,-3.6868103,2.9435575,-10.66953,0.3191029,-5.784346,7.688079,-3.6771073,2.553818,-3.4980676,-2.2409534,-0.8364203,0.87891966,0.473556,0.9455657,1.8694177,-0.63902676,classical
0.2163273,0.043812327,1211.3527919075634,1337.8952917810352,2104.7456062246033,0.07093910240905572,-306.78555,152.90353,-27.586826,16.319193,-3.155099,-8.931759,-5.4318347,-9.781289,-7.1121745,0.29346588,0.8718291,5.4160614,8.195814,4.202757,2.0560663,3.0276268,-0.3908751,-2.8138077,-2.902915,1.3315636,classical
0.32029325,0.0389268,1474.8137600109778,1813.3646552075554,2809.8330093242066,0.07404603751451239,-305.4226,135.9234,-11.752712,18.215021,10.38905,3.0129588,-5.5959153,0.14172553,-1.3495619,-1.8677533,-3.2052636,-6.742522,-2.6944177,-5.597181,-4.5236397,-4.7845087,-5.3687053,-2.6217136,-5.836192,-6.929955,classical
0.26681942,0.045445524,1371.3696318927568,1440.9709987339681,2570.159458597378,0.07956679022349071,-278.22952,147.87563,-31.567955,20.35228,-9.5826435,-6.244679,-13.601204,-0.66615534,-7.274475,1.0198699,-11.758481,-0.9619851,-2.2164094,-0.5725287,1.8691946,5.144384,2.624588,0.82450217,-1.642811,-0.10273464,classical
0.27088746,0.012813881,1633.4096731773413,1734.7827973318526,3161.49754952351,0.10895928066950464,-409.53445,116.80004,-16.164232,11.717685,0.70601463,6.006949,-4.274456,0.4954767,0.43389052,12.597707,-1.1140984,-1.140323,4.957852,1.7595057,-3.9088554,3.5054753,2.7971115,3.102605,0.66038114,-0.239652,classical
0.21924284,0.008008791,1054.4585145386827,1455.4498536124795,1947.2048921850812,0.04766448880127709,-482.67636,154.86113,-5.025982,29.737667,-1.8687444,8.223097,-4.7659545,9.646516,-3.3353896,4.5322237,-10.103474,-0.6667129,-2.4448438,-0.16459122,1.8707215,3.4802008,3.3868608,1.1131744,1.2773035,-0.6721356,classical
0.26750588,0.031677265,1117.9494607534973,1702.2297462979504,1993.387946255805,0.046355350836880804,-413.57153,143.4208,31.354317,14.031839,1.528158,-2.2939951,-6.4803357,-8.104998,-5.9279113,-4.4684534,-2.7899306,-0.81487507,-1.2128332,-2.3862698,-3.8151693,-3.519501,-2.7149518,-2.386343,0.6211232,2.6633341,classical
0.31276882,0.104260966,1654.614331906288,2105.5250083120295,3908.434699563419,0.06020787478231424,-175.0163,115.70678,5.106449,58.160652,-3.3279543,29.664284,-10.028762,19.65578,-16.30351,13.737743,-8.81984,7.2240396,-8.89276,4.749918,-11.4932785,0.91233087,-8.153264,1.1864227,-7.9808745,-5.64686,country
0.31916454,0.13618691,1468.746159645324,1960.7336227819146,3213.230570034346,0.054941088791602165,-164.79193,123.42043,4.234656,48.788734,-5.1513314,22.844551,-7.8052983,19.294296,-11.024413,21.256271,-9.740571,5.1541314,-6.1411104,5.4141016,-9.923706,3.9135346,-7.3264356,1.3926399,-8.839242,-3.7414536,country
0.29136452,0.07468149,1861.184983990783,2127.1802137761574,3768.960542944563,0.07651125314434984,-197.73265,106.509026,-4.4345407,37.64394,-0.86065483,-0.95550233,-3.4480147,-0.051242225,-9.299326,-5.1646576,-4.2450776,-3.5471113,-1.3499807,-7.1235623,-1.6197426,-2.4868114,-5.0532327,0.30241522,1.0691495,-1.6592697,country
0.34799957,0.15299171,1560.8796813263727,1782.7974966049771,3175.26413294553,0.06718742441466719,-148.44179,126.859146,-19.540855,52.85061,8.579708,17.89102,-8.081845,17.78146,-15.505312,13.504544,-10.957894,9.476343,-1.924605,1.8717725,-2.6637006,3.3802795,-3.5191011,2.1003568,2.08825,-0.1079625,country
0.3749396,0.09581227,1549.1920056300594,1823.8559848265636,3290.171771448094,0.06975279061048761,-167.00983,132.44342,-17.294891,46.932304,-3.6503565,20.946674,-8.830444,8.546585,-15.151556,8.105514,-16.944101,6.6470175,-10.924017,1.1016004,-6.29374,-3.6414769,-7.382186,-2.170815,-3.8498697,-9.668263,country
0.38101023,0.22073805,2157.2057766804382,2160.0886591075177,4477.88958948094,0.1082567150009675,-42.16572,106.27832,-24.220884,44.671467,-12.33506,20.518545,-16.044445,18.488562,-18.78101,15.5109,-15.4647255,8.930742,-9.987847,6.9245358,-8.796885,4.5718284,-9.043405,1.0606868,-6.4489336,-0.99137646,country
0.2973078,0.12832628,1321.5897450564107,1409.2266087020455,2590.326003319708,0.0665252968991873,-183.97171,159.81995,-23.17131,43.053974,-9.468154,8.831391,-1.65151,4.351795,-13.370459,0.83986324,-13.976324,1.4428531,-7.390412,0.6109411,-3.3870335,-3.5861695,-9.068071,-3.1647353,-4.0701723,-7.053117,country
0.42083368,0.21448013,2800.214423030315,2773.173156404822,6004.497024961301,0.12843724300986842,-23.14604,71.355415,1.3973157,24.47451,16.34997,4.5169725,-3.9798617,18.038275,-3.358467,2.474037,2.9799597,0.83682466,-1.1464859,0.16857769,-3.3017209,0.18618394,-1.2149607,-1.5663673,-2.7524984,-2.1101043,country
0.27467206,0.09027794,1552.7721617035625,1848.6019397530902,3166.9225167194754,0.0592494527621904,-204.71436,121.91577,-17.742798,46.3246,-1.7955843,17.031996,-14.699763,14.667406,-19.3929,10.903635,-13.474712,1.2002157,-6.213006,-1.6907123,-8.696857,-2.512774,-11.3285055,0.16912653,-7.287028,-7.511811,country
0.37119007,0.14735453,1927.4404450221414,1972.1304878159117,3883.326518055824,0.0990303913506192,-91.68523,115.86115,-30.200949,52.273148,-5.0251637,16.953514,-15.656589,13.539407,-12.762941,15.969125,-11.969895,11.058928,-9.962004,2.0955365,-7.8270216,5.0337253,-7.3030434,3.050468,-4.442384,-2.2333906,country
0.31024566,0.11523083,963.1958805922379,1234.859684338764,1752.8894005176085,0.04576843072755418,-229.1472,180.35635,4.5209055,24.184404,1.1109351,3.9924355,-5.9960327,1.8722159,-13.136269,0.0047070296,-13.499956,1.5836843,-13.435797,-5.6945286,-7.6074038,-9.802796,-3.7803762,-4.796636,-4.7147093,-2.9630823,country
0.37180796,0.17973058,2187.464108981419,2242.0976879508016,4841.679056362471,0.11375403625677244,-60.84931,105.47066,-16.914597,40.70118,-15.038137,36.0463,-12.818773,17.483316,-16.755318,11.757576,-10.130224,13.194357,-12.209436,2.357671,-12.200347,6.448179,-1.7883276,6.329572,-1.3351495,-2.7925975,country
0.37698767,0.2042707,2174.1604935047117,2281.058760714112,4348.07370779315,0.10256513943982198,-57.75979,95.76648,-10.109319,40.979637,13.979035,-0.9898583,-0.18847147,7.4250784,-3.633337,9.545139,-2.9410644,2.4362514,1.9947803,-1.2870497,1.3565394,4.4236846,-6.5204806,-0.034598526,-1.4115794,-3.0789087,country
0.32361743,0.14357977,1600.3408733031765,1826.545250818989,3007.5151473006968,0.07581624600909442,-109.98737,134.74861,-24.026144,19.394617,-4.407176,-4.814888,-7.800573,-0.3937005,-5.4159317,-2.9570003,0.7814667,-4.776981,-0.17221726,-1.690577,-2.4042225,-1.9624149,-6.938367,-4.0739026,-1.955714,-5.792825,country
0.3009386,0.07848472,2838.2033521252542,2798.4000706520005,6046.530104126355,0.11010515431501548,-199.0945,61.186787,9.970173,23.455229,10.266042,0.021369202,8.005175,1.1249683,-4.8876796,9.501938,-6.344292,3.8612273,1.6283535,-1.3461187,2.6031919,-3.5718608,1.9763373,2.5352304,1.0390568,-0.98147744,country
0.34798485,0.16375947,1796.1137426759592,2148.3012551703027,4163.80815535507,0.07327015407314241,-101.38996,120.45385,-0.40658712,49.04242,-15.863626,19.873766,-13.094367,18.574186,-15.706966,15.254118,-5.9068427,6.6473475,-10.359329,7.085957,-8.217057,6.2007136,-8.389561,2.920069,-6.6528344,-1.3233217,country
0.36993918,0.09677969,2068.772763718777,2370.0194416842432,4098.033553085091,0.09561053296729877,-131.14856,102.99637,-11.533305,17.73964,16.962389,4.435607,1.2965345,3.4184601,-1.4990546,1.6171722,-7.983499,-0.82497555,-8.876752,-3.842363,-4.487587,-8.93866,-6.380394,-1.5118132,-5.409956,-8.043467,country
0.32129815,0.055430457,857.9961382033647,1237.6766228928875,1445.8079240639513,0.03538187221845975,-328.72546,167.05113,12.98839,28.820633,11.246061,14.4267235,11.705959,7.8041215,-11.729083,2.3853812,-8.347571,-3.857314,-6.7459235,-5.7640853,-8.251607,-4.5495777,-1.0538642,-4.6060276,-2.85825,-2.2324877,country
0.35509008,0.082314834,1533.8625889630157,1696.8473504621963,3117.3561497738488,0.07112353062113003,-207.27617,130.94698,-18.496765,33.299126,-3.9221637,15.393467,-6.383,2.9519515,-16.786154,7.084849,-8.59407,4.7956495,-12.250599,-1.0214049,-4.5420403,-6.066712,-5.5392537,-2.364517,-6.528939,-5.8955736,country
0.3827643,0.2093933,2966.1571589936843,2848.1234947138532,6349.4199392596265,0.12416175865905572,-20.78135,62.950428,2.3044403,30.773718,6.973462,6.5058117,6.3236365,9.873086,3.435297,9.372202,-0.404158,7.5194154,-0.9842739,4.0191503,-0.6624488,-0.06125197,-0.16676459,0.24374022,-5.4381933,1.8272818,country
0.32843274,0.10860429,1589.6339834802307,1805.887270882007,3159.789226520172,0.07391451903541021,-170.90068,124.81326,-19.262194,39.2072,-3.7551057,15.289897,-12.972992,8.530165,-11.833667,11.321371,-13.773079,3.102464,-10.078784,2.897005,-5.484683,2.5281568,-9.198529,1.073037,-3.5728164,-6.7214923,country
0.34554547,0.14661238,2777.1145172614247,2647.662214458651,5621.632673422988,0.13296442651896284,-61.2354,71.26333,-17.042137,17.118322,5.0581465,-4.2047887,-1.6676307,1.1733668,-0.854297,4.976347,-1.695669,4.8454185,-0.15781674,-2.079404,-0.2729564,-5.3116016,0.23376085,-0.1008811,-3.937658,-0.92281747,country
0.40328202,0.09496325,2530.853994149147,2491.487169319094,5071.785998270608,0.1343000193498452,-101.19903,85.43055,-19.69571,20.584856,9.973623,7.594193,0.10405606,3.405438,0.046411674,1.5777521,-1.4500952,-1.2814347,2.1464107,-4.7943425,-0.3170538,-0.4299644,-4.8876414,-3.0000093,1.0770749,-1.4569033,country
0.42144912,0.24406008,2898.787368032488,2878.9661651993006,6400.052966421972,0.11293658088235294,-20.81746,64.90752,6.7671013,26.357126,11.665422,13.185629,-1.9791067,8.582197,0.4728952,7.441096,-0.4149094,6.945586,3.6606066,2.0337164,0.6502082,4.3827734,-2.802764,2.975754,-1.840282,-2.3632526,country
0.35718656,0.08870292,1469.7849502285726,1959.9876648535565,2966.873726387142,0.06385600087074303,-171.339,137.35457,7.9645786,28.539564,2.708197,-0.50151,-2.9561005,-1.1593422,-6.159661,-2.4005284,-5.853389,-2.1666093,-5.343712,-2.7834225,-1.5698565,1.2948378,-3.412444,-0.8946278,2.6330256,-0.09977292,country
0.37411577,0.10333062,2109.4728877007824,1933.8739158319513,3843.9517561496227,0.11589196739551083,-126.891594,103.492065,-31.892567,58.719326,-1.9583546,-3.130634,-2.9370546,0.36575222,-3.0380836,-0.82976234,5.585165,-10.142879,0.7323168,-1.6198152,-10.050463,-5.2108836,-9.042456,-4.7387824,-1.0380155,-2.8514988,country
0.36496183,0.1442469,1935.1584683595631,1970.0773805323784,4048.7838508913023,0.09476964613970588,-99.32007,117.56864,-29.88463,40.83229,-15.263145,27.980684,-11.955397,13.331403,-11.367624,10.538834,-8.748048,8.41087,-6.8442154,0.43953538,-5.308865,1.6441802,-7.3530955,0.51846576,-1.4642422,-5.926997,country
0.3509873,0.10938402,1779.4961449189584,2035.9825105917735,3873.6182434270995,0.07890693026799536,-143.12674,121.898,-13.34437,47.777847,-12.660495,23.372252,-10.994921,18.8561,-13.706635,15.950975,-11.356477,10.2887,-6.002485,2.7361474,-9.286325,4.504716,-8.325128,4.522384,-6.035288,-2.3523781,country
0.328754,0.069503844,1115.7881616130558,1662.9965162936762,2348.0441350316855,0.03547446425116099,-265.27585,138.85979,6.1417327,47.49592,-2.3968024,21.038162,4.086074,17.653969,-12.029911,15.491059,-1.1331513,7.8893595,0.4985816,-0.23055436,-3.869981,4.0625024,-3.111555,3.003197,-1.4015296,-1.495099,country
0.3144577,0.10717965,1397.840984804417,1895.9827784828635,3101.314580108359,0.048586629861648606,-186.39238,135.86008,5.928499,45.8605,-5.766276,22.786793,-13.002946,17.122374,-13.756378,9.734512,-8.368886,6.659228,-9.09154,5.4229984,-6.853948,1.548852,-8.558102,5.447452,-4.363458,-4.7068315,country
0.28894132,0.1098368,1043.9737111043523,1393.023731509997,1945.0382386198723,0.04559534031540248,-209.38939,167.1398,-20.865452,36.817654,10.305034,3.9740636,-5.6623545,-4.6380916,-6.237971,-4.1778646,-6.688475,-3.2634768,-7.9670053,-4.053322,-4.987053,-4.496617,-4.010354,-6.3978004,-5.91674,-8.175597,country
0.32571617,0.2179833,1754.1360136048195,1861.99874061818,3504.895473043247,0.09739925986842106,-69.88548,124.21146,-32.470196,47.69471,1.3983787,22.61767,-8.754297,21.44351,-15.66597,15.7432,-12.427222,9.581969,-9.056125,2.8903322,-3.1964307,5.8301554,-5.616022,4.165293,0.12036076,-1.7134393,country
0.3102344,0.09065509,1784.3451875096134,1840.1470652453863,3556.786825930002,0.09412943837074303,-165.51901,117.87926,-33.606743,42.62332,-1.3848821,3.8313904,7.169803,-7.170014,-1.6314924,0.875455,-12.514055,2.894263,-12.372037,-1.3238244,-6.636533,-8.864955,-5.1069417,-8.079848,-4.2646637,-0.15898137,country
0.3705238,0.17646493,2334.8728689120853,2212.4728152145813,4838.912406425358,0.12121959957914087,-50.77633,96.71718,-24.326113,66.076126,-14.680636,24.391264,-21.017485,12.469586,-18.131817,13.267165,-12.802163,9.798451,-11.344081,4.923647,-7.846176,5.73902,-10.303221,3.7310996,-3.2382276,0.38193187,country
0.3600382,0.11366553,1730.559357956436,2248.639954888259,3360.9380102009964,0.0665200059258901,-162.72116,119.81048,-2.8799524,20.506134,27.808872,5.485367,6.040956,1.2045437,-3.6995325,0.3423854,4.411625,-0.4080612,2.4593601,2.1353858,-1.6038625,3.629129,-3.4621623,-2.5598269,5.6417904,-3.654727,country
0.37969851,0.104739495,1959.337324250709,2147.1033968251777,4208.8912160773025,0.09426624782314241,-116.17638,111.72996,-5.2455125,33.995697,-12.458564,4.2506166,-14.428153,8.494949,-8.19823,-1.3456504,-12.559847,-5.005492,-2.1499324,-1.8379669,-8.272396,-3.0211012,-5.472165,-2.941531,-2.636676,-3.3716757,country
0.3099462,0.11707953,1214.054895968694,1555.3850334761114,2274.1112487604005,0.054208666916602165,-171.28873,160.4967,-17.80444,30.512203,7.514744,-8.2560425,-5.670382,0.1319509,-8.836377,-2.6552682,0.70573163,-3.78496,-6.5005155,3.7841282,-5.4310317,-3.0764792,-6.2547703,-1.940013,-0.83493346,-1.4339762,country
